Subject,Predicate,Object,SourceName,SourceChapter,SourceType
脾虚阴火证,证候采用方剂,大剂补中益气汤,万友生医生病例集,例一,现代临床
大剂补中益气汤,方剂组成药材,红参,万友生医生病例集,例一,现代临床
大剂补中益气汤,方剂组成药材,洋参,万友生医生病例集,例一,现代临床
大剂补中益气汤,方剂组成药材,党参,万友生医生病例集,例一,现代临床
大剂补中益气汤,方剂组成药材,黄芪,万友生医生病例集,例一,现代临床
感冒,疾病表现症状,高热,万友生医生病例集,例一,现代临床
感冒,疾病表现症状,不恶寒,万友生医生病例集,例一,现代临床
感冒,疾病表现症状,咳嗽痰少,万友生医生病例集,例一,现代临床
感冒,疾病表现症状,头身沉重,万友生医生病例集,例一,现代临床
感冒,疾病表现症状,双腿难提,万友生医生病例集,例一,现代临床
感冒,疾病导致舌象,苔白腻,万友生医生病例集,例一,现代临床
感冒,疾病导致舌象,舌红,万友生医生病例集,例一,现代临床
感冒,疾病导致脉象,脉数而弱,万友生医生病例集,例一,现代临床
脾虚阴火证,证候导致舌象,苔白腻,万友生医生病例集,例一,现代临床
脾虚阴火证,证候导致舌象,舌红,万友生医生病例集,例一,现代临床
脾虚阴火证,证候导致脉象,脉数而弱,万友生医生病例集,例一,现代临床
脾虚阴火证,证候采用方剂,大剂补中益气汤加葛根,万友生医生病例集,例一,现代临床
大剂补中益气汤加葛根,方剂组成药材,葛根,万友生医生病例集,例一,现代临床
败血症,疾病表现症状,发热不退,万友生医生病例集,例一,现代临床
败血症,疾病表现症状,便泄日五六行,万友生医生病例集,例一,现代临床
败血症,疾病表现症状,神萎,万友生医生病例集,例一,现代临床
败血症,疾病表现症状,食少,万友生医生病例集,例一,现代临床
败血症,疾病导致舌象,舌红苔黄,万友生医生病例集,例一,现代临床
败血症,疾病导致脉象,指纹紫红,万友生医生病例集,例一,现代临床
脾虚阴火证,证候导致舌象,舌红苔黄,万友生医生病例集,例一,现代临床
脾虚阴火证,证候采用方剂,大剂补中益气汤去当归,万友生医生病例集,例一,现代临床
脾虚阴火证,证候采用方剂,生脉散,万友生医生病例集,例一,现代临床
脾虚阴火证,证候采用方剂,附子理中汤,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病表现症状,寒战高热,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病表现症状,肢厥,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病表现症状,皮下结节多发,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病表现症状,身疼咽痛,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病表现症状,渴喜沸汤,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病导致舌象,舌淡苔白厚而滑,万友生医生病例集,例一,现代临床
回归热型结节性非化脓性脂膜炎,疾病导致脉象,脉微细数,万友生医生病例集,例一,现代临床
真寒假热证,证候采用方剂,大剂四逆汤加味,万友生医生病例集,例一,现代临床
真寒假热证,证候导致舌象,舌淡苔白厚而滑,万友生医生病例集,例一,现代临床
真寒假热证,证候导致脉象,脉微细数,万友生医生病例集,例一,现代临床
阴火阳火虚实错杂证,证候导致舌象,舌苔厚腻边黄中黑多黄少,万友生医生病例集,例一,现代临床
阴火阳火虚实错杂证,证候导致脉象,脉浮弦,万友生医生病例集,例一,现代临床
阴火阳火虚实错杂证,证候采用方剂,升阳散火汤去参芍,万友生医生病例集,例一,现代临床
升阳散火汤去参芍,方剂组成药材,连翘,万友生医生病例集,例一,现代临床
升阳散火汤去参芍,方剂组成药材,薄荷,万友生医生病例集,例一,现代临床
升阳散火汤去参芍,方剂组成药材,僵蚕,万友生医生病例集,例一,现代临床
升阳散火汤去参芍,方剂组成药材,蝉衣,万友生医生病例集,例一,现代临床
升阳散火汤去参芍,方剂组成药材,篓皮,万友生医生病例集,例一,现代临床
阴火阳火虚实错杂证,证候采用方剂,三拗汤加桔梗,万友生医生病例集,例一,现代临床
三拗汤加桔梗,方剂组成药材,桔梗,万友生医生病例集,例一,现代临床
便秘,疾病表现症状,恒1周一便,万友生医生病例集,例一,现代临床
便秘,疾病表现症状,质硬色黄黑难下,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,渴喜冷饮,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,时腹胀满,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,左腹痛,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,纳少,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,困倦乏力,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,形寒,万友生医生病例集,例一,现代临床
便秘,症状伴随症状,动则气短难续,万友生医生病例集,例一,现代临床
便秘,疾病导致舌象,舌淡苔白,万友生医生病例集,例一,现代临床
便秘,疾病导致脉象,脉弱,万友生医生病例集,例一,现代临床
脾虚致滞，滞久生热的阴火阳火虚实错杂证,证候导致舌象,舌淡苔白,万友生医生病例集,例一,现代临床
脾虚致滞，滞久生热的阴火阳火虚实错杂证,证候导致脉象,脉弱,万友生医生病例集,例一,现代临床
免疫功能低下患者的合并感染,症状伴随症状,感染高热,万友生医生病例集,例一,现代临床
老年慢性支气管炎急性发作,症状伴随症状,外感表寒或表热或表寒郁热之证,万友生医生病例集,例一,现代临床
老年慢性支气管炎急性发作,症状伴随症状,内伤里寒或里热或里寒热错杂之证,万友生医生病例集,例一,现代临床
慢性风湿性关节炎急性发作,症状伴随症状,风寒湿痹,万友生医生病例集,例一,现代临床
慢性风湿性关节炎急性发作,症状伴随症状,风湿热痹,万友生医生病例集,例一,现代临床
阴寒体质者,症状伴随症状,患病多从寒化,万友生医生病例集,例一,现代临床
阳热体质者,症状伴随症状,患病多从热化,万友生医生病例集,例一,现代临床
顽固头痛,症状伴随症状,头痛日轻夜重,万友生医生病例集,例一,现代临床
顽固头痛,症状伴随症状,痛时头如火灼,万友生医生病例集,例一,现代临床
顽固头痛,症状伴随症状,头晕不能起床,万友生医生病例集,例一,现代临床
脾肿大,症状伴随症状,两胁疼痛,万友生医生病例集,例一,现代临床
脾肿大,症状伴随症状,头顶痛,万友生医生病例集,例一,现代临床
脾肿大,症状伴随症状,特别嗜睡,万友生医生病例集,例一,现代临床
下肢游火,症状伴随症状,左下肢阵发游走性肌肉间如火灼,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,红斑散布于眉心、前额、口角等处,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,有灼热、麻辣、痒感,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,怕日晒和近火,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,头晕时痛,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,烦躁出汗,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,夜寐不安,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,手足心热,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,上下肢关节疼痛,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,腰痛,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,面浮脚肿,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,神疲肢倦,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,食欲极差,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,大便秘结,万友生医生病例集,例一,现代临床
红斑狼疮,症状伴随症状,月经不通,万友生医生病例集,例一,现代临床
脾虚致滞，滞久生热的阴火阳火虚实错杂证,证候采用方剂,补中益气汤合小承气汤,万友生医生病例集,例一,现代临床
免疫功能低下患者的合并感染,证候采用方剂,补中益气汤,万友生医生病例集,例一,现代临床
老年慢性支气管炎急性发作,证候采用方剂,白果三拗三子六君汤方,万友生医生病例集,例一,现代临床
风寒湿痹,证候采用方剂,桂枝附子汤,万友生医生病例集,例一,现代临床
风湿热痹,证候采用方剂,麻杏该甘汤,万友生医生病例集,例一,现代临床
顽固头痛,证候采用方剂,芍药甘草汤加味,万友生医生病例集,例一,现代临床
脾肿大,证候采用方剂,芍药甘草汤加味,万友生医生病例集,例一,现代临床
下肢游火,证候采用方剂,芍药甘草汤,万友生医生病例集,例一,现代临床
红斑狼疮,证候采用方剂,升麻、鳖甲、犀角、生地、赤白芍、丹皮、桃仁、红花、当归、丹参、紫草、紫地丁、紫荆皮、鸡血藤、秦充、桑枝、桑寄生、白鲜皮、刺茨藜、白茅根、生茵仁、赤小豆、党参、黄芷、山楂、六曲、谷麦芽、鸡内金等,万友生医生病例集,例一,现代临床
补中益气汤合小承气汤,方剂组成药材,黄苗、人参、白术、当归、甘草,万友生医生病例集,例一,现代临床
补中益气汤合小承气汤,方剂组成药材,升麻、柴胡,万友生医生病例集,例一,现代临床
芍药甘草汤加味,方剂组成药材,白芍、生甘草、川萼,万友生医生病例集,例一,现代临床
芍药甘草汤加味,方剂组成药材,白芍、甘草、柴胡、枳实、白芷,万友生医生病例集,例一,现代临床
芍药甘草汤,方剂组成药材,白芍、赤芍、生甘草,万友生医生病例集,例一,现代临床
黄苗,药材具有功效,提高免疫功能,万友生医生病例集,例一,现代临床
人参,药材具有功效,提高免疫功能,万友生医生病例集,例一,现代临床
白术,药材具有功效,提高免疫功能,万友生医生病例集,例一,现代临床
当归,药材具有功效,提高免疫功能,万友生医生病例集,例一,现代临床
甘草,药材具有功效,提高免疫功能,万友生医生病例集,例一,现代临床
升麻,药材具有功效,抗感染,万友生医生病例集,例一,现代临床
柴胡,药材具有功效,抗感染,万友生医生病例集,例一,现代临床
万友生医生病例集,名医经验总结,脾虚致滞，滞久生热的阴火阳火虚实错杂证的治疗经验,万友生医生病例集,例一,现代临床
万友生医生病例集,名医经验总结,免疫功能低下患者的合并感染的治疗经验,万友生医生病例集,例一,现代临床
万友生医生病例集,名医经验总结,老年慢性支气管炎急性发作的治疗经验,万友生医生病例集,例一,现代临床
万友生医生病例集,名医经验总结,慢性风湿性关节炎急性发作的治疗经验,万友生医生病例集,例一,现代临床
万友生医生病例集,名医经验总结,红斑狼疮的治疗经验,万友生医生病例集,例一,现代临床
大便秘结,疾病导致舌象,舌质紫暗多瘀斑,万友生医生病例集,例一,现代临床
大便秘结,疾病导致脉象,脉细弱,万友生医生病例集,例一,现代临床
月经不通,疾病导致舌象,舌质紫暗多瘀斑,万友生医生病例集,例一,现代临床
月经不通,疾病导致脉象,脉细弱,万友生医生病例集,例一,现代临床
活血化瘀、清热解毒、利水消肿、祛风去湿、通经活络、补气补血、健脾助运,证候采用方剂,升麻、鳖甲、犀角、生地、赤白芍、丹皮、桃仁、红花、当归、丹参、紫草、紫地丁、紫荆皮、鸡血藤、秦充、桑枝、桑寄生、白鲜皮、刺茨藜、白茅根、生茵仁、赤小豆、党参、黄芷、山楂、六曲、谷麦芽、鸡内金,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,头昏、头胀,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,脑鸣目胀,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,项强不能左顾右盼,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,右边头皮麻木,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,后脑连项、背直至足跟有拘急感,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,记忆力及思维能力极差,万友生医生病例集,例一,现代临床
脑颅外伤综合征、外伤后神经官能症,疾病表现症状,动作迟钝,万友生医生病例集,例一,现代临床
